ticker,company_name,year,db_ceo,fmp_ceo,fmp_source,status,db_source
INTU,Intuit Inc,2013,Brad Smith,,,NO_FMP_REF,openai
INTU,Intuit Inc,2014,Brad Smith,,,NO_FMP_REF,openai
INTU,Intuit Inc,2015,Brad Smith,,,NO_FMP_REF,openai
INTU,Intuit Inc,2016,Brad Smith,,,NO_FMP_REF,openai
INTU,Intuit Inc,2017,Brad Smith,,,NO_FMP_REF,openai
INTU,Intuit Inc,2018,Brad Smith,,,NO_FMP_REF,openai
INTU,Intuit Inc,2019,Sasan Goodarzi,,,NO_FMP_REF,openai
INTU,Intuit Inc,2020,Sasan Goodarzi,,,NO_FMP_REF,openai
INTU,Intuit Inc,2021,Sasan Goodarzi,,,NO_FMP_REF,openai
INTU,Intuit Inc,2022,Sasan Goodarzi,,,NO_FMP_REF,openai
INTU,Intuit Inc,2023,Sasan Goodarzi,,,NO_FMP_REF,openai
INTU,Intuit Inc,2024,Sasan Goodarzi,,,NO_FMP_REF,openai
INTU,Intuit Inc,2025,Sasan Goodarzi,,,NO_FMP_REF,openai
INVH,Invitation Homes Inc,2015,Dallas Tanner,,,NO_FMP_REF,openai
INVH,Invitation Homes Inc,2016,Dallas Tanner,,,NO_FMP_REF,openai
INVH,Invitation Homes Inc,2017,Dallas Tanner,,,NO_FMP_REF,openai
INVH,Invitation Homes Inc,2018,Dallas Tanner,,,NO_FMP_REF,openai
INVH,Invitation Homes Inc,2019,Dallas Tanner,,,NO_FMP_REF,openai
INVH,Invitation Homes Inc,2020,Dallas Tanner,,,NO_FMP_REF,openai
INVH,Invitation Homes Inc,2021,Dallas Tanner,,,NO_FMP_REF,openai
INVH,Invitation Homes Inc,2022,Dallas Tanner,,,NO_FMP_REF,openai
INVH,Invitation Homes Inc,2023,Dallas Tanner,,,NO_FMP_REF,openai
INVH,Invitation Homes Inc,2024,Dallas Tanner,,,NO_FMP_REF,local_10k
INVH,Invitation Homes Inc,2025,Dallas Tanner,,,NO_FMP_REF,local_10k
IP,International Paper,2012,John Faraci,,,NO_FMP_REF,openai
IP,International Paper,2013,John Faraci,,,NO_FMP_REF,openai
IP,International Paper,2014,John Faraci,,,NO_FMP_REF,openai
IP,International Paper,2015,Mark Sutton,,,NO_FMP_REF,openai
IP,International Paper,2016,Mark Sutton,,,NO_FMP_REF,openai
IP,International Paper,2017,Mark Sutton,,,NO_FMP_REF,openai
IP,International Paper,2018,Mark Sutton,,,NO_FMP_REF,openai
IP,International Paper,2019,Mark Sutton,,,NO_FMP_REF,openai
IP,International Paper,2020,Mark Sutton,,,NO_FMP_REF,openai
IP,International Paper,2021,Mark Sutton,,,NO_FMP_REF,openai
IP,International Paper,2022,Mark Sutton,,,NO_FMP_REF,openai
IP,International Paper,2023,Mark Sutton,,,NO_FMP_REF,openai
IP,International Paper,2024,Mark Sutton,,,NO_FMP_REF,openai
IP,International Paper,2025,Andrew Silvernail,,,NO_FMP_REF,fmp_profile
IPG,Interpublic Group of Companies Inc,2012,Michael Roth,,,NO_FMP_REF,openai
IPG,Interpublic Group of Companies Inc,2013,Michael Roth,,,NO_FMP_REF,openai
IPG,Interpublic Group of Companies Inc,2014,Michael Roth,,,NO_FMP_REF,openai
IPG,Interpublic Group of Companies Inc,2015,Michael Roth,,,NO_FMP_REF,openai
IPG,Interpublic Group of Companies Inc,2016,Michael Roth,,,NO_FMP_REF,openai
IPG,Interpublic Group of Companies Inc,2017,Michael Roth,,,NO_FMP_REF,openai
IPG,Interpublic Group of Companies Inc,2018,Michael Roth,,,NO_FMP_REF,openai
IPG,Interpublic Group of Companies Inc,2019,Michael Roth,,,NO_FMP_REF,openai
IPG,Interpublic Group of Companies Inc,2020,Michael Roth,,,NO_FMP_REF,openai
IPG,Interpublic Group of Companies Inc,2021,Philippe Krakowsky,,,NO_FMP_REF,openai
IPG,Interpublic Group of Companies Inc,2022,Philippe Krakowsky,,,NO_FMP_REF,openai
IPG,Interpublic Group of Companies Inc,2023,Philippe Krakowsky,,,NO_FMP_REF,openai
IPG,Interpublic Group of Companies Inc,2024,Philippe Krakowsky,,,NO_FMP_REF,ddgs
IPG,Interpublic Group of Companies Inc,2025,Philippe Krakowsky,,,NO_FMP_REF,ddgs
IQV,IQVIA Holdings Inc,2013,Thomas Pike,,,NO_FMP_REF,local_10k
IQV,IQVIA Holdings Inc,2014,Ari Bousbib,,,NO_FMP_REF,openai
IQV,IQVIA Holdings Inc,2015,Ari Bousbib,,,NO_FMP_REF,openai
IQV,IQVIA Holdings Inc,2016,Ari Bousbib,,,NO_FMP_REF,openai
IQV,IQVIA Holdings Inc,2017,Ari Bousbib,,,NO_FMP_REF,openai
IQV,IQVIA Holdings Inc,2018,Ari Bousbib,,,NO_FMP_REF,openai
IQV,IQVIA Holdings Inc,2019,Ari Bousbib,,,NO_FMP_REF,openai
IQV,IQVIA Holdings Inc,2020,Ari Bousbib,,,NO_FMP_REF,openai
IQV,IQVIA Holdings Inc,2021,Ari Bousbib,,,NO_FMP_REF,openai
IQV,IQVIA Holdings Inc,2022,Ari Bousbib,,,NO_FMP_REF,openai
IQV,IQVIA Holdings Inc,2023,Ari Bousbib,,,NO_FMP_REF,openai
IQV,IQVIA Holdings Inc,2024,Ari Bousbib,,,NO_FMP_REF,local_10k
IQV,IQVIA Holdings Inc,2025,Ari Bousbib,,,NO_FMP_REF,local_10k
IR,Ingersoll Rand Inc,2012,Michael Lamach,,,NO_FMP_REF,openai
IR,Ingersoll Rand Inc,2013,Michael Lamach,,,NO_FMP_REF,openai
IR,Ingersoll Rand Inc,2014,Michael Lamach,,,NO_FMP_REF,openai
IR,Ingersoll Rand Inc,2015,Michael Lamach,,,NO_FMP_REF,openai
IR,Ingersoll Rand Inc,2016,Michael Lamach,,,NO_FMP_REF,openai
IR,Ingersoll Rand Inc,2017,Michael Lamach,,,NO_FMP_REF,openai
IR,Ingersoll Rand Inc,2018,Michael Lamach,,,NO_FMP_REF,openai
IR,Ingersoll Rand Inc,2019,Andrew Witty,,,NO_FMP_REF,openai
IR,Ingersoll Rand Inc,2020,Vincent Volpe,,,NO_FMP_REF,openai
IR,Ingersoll Rand Inc,2021,Chad Deaton,,,NO_FMP_REF,openai
IR,Ingersoll Rand Inc,2022,Chad Deaton,,,NO_FMP_REF,openai
IR,Ingersoll Rand Inc,2023,Vicente Reynal,,,NO_FMP_REF,local_10k
IR,Ingersoll Rand Inc,2024,Vicente Reynal,,,NO_FMP_REF,local_10k
IR,Ingersoll Rand Inc,2025,Vicente Reynal,,,NO_FMP_REF,local_10k
IRM,Iron Mountain Incorporated,2012,Richard Reese,,,NO_FMP_REF,openai
IRM,Iron Mountain Incorporated,2013,William Meaney,,,NO_FMP_REF,openai
IRM,Iron Mountain Incorporated,2014,William Meaney,,,NO_FMP_REF,openai
IRM,Iron Mountain Incorporated,2015,William Meaney,,,NO_FMP_REF,openai
IRM,Iron Mountain Incorporated,2016,William Meaney,,,NO_FMP_REF,openai
IRM,Iron Mountain Incorporated,2017,William Meaney,,,NO_FMP_REF,openai
IRM,Iron Mountain Incorporated,2018,William Meaney,,,NO_FMP_REF,openai
IRM,Iron Mountain Incorporated,2019,William Meaney,,,NO_FMP_REF,openai
IRM,Iron Mountain Incorporated,2020,William Meaney,,,NO_FMP_REF,openai
IRM,Iron Mountain Incorporated,2021,William Meaney,,,NO_FMP_REF,openai
IRM,Iron Mountain Incorporated,2022,William Meaney,,,NO_FMP_REF,openai
IRM,Iron Mountain Incorporated,2023,William Meaney,,,NO_FMP_REF,openai
IRM,Iron Mountain Incorporated,2024,William Meaney,,,NO_FMP_REF,local_10k
IRM,Iron Mountain Incorporated,2025,William Meaney,,,NO_FMP_REF,local_10k
ISRG,Intuitive Surgical Inc,2012,Gary Guthart,,,NO_FMP_REF,openai
ISRG,Intuitive Surgical Inc,2013,Gary Guthart,,,NO_FMP_REF,openai
ISRG,Intuitive Surgical Inc,2014,Gary Guthart,,,NO_FMP_REF,openai
ISRG,Intuitive Surgical Inc,2015,Gary Guthart,,,NO_FMP_REF,openai
ISRG,Intuitive Surgical Inc,2016,Gary Guthart,,,NO_FMP_REF,openai
ISRG,Intuitive Surgical Inc,2017,Gary Guthart,,,NO_FMP_REF,openai
ISRG,Intuitive Surgical Inc,2018,Gary Guthart,,,NO_FMP_REF,openai
ISRG,Intuitive Surgical Inc,2019,Gary Guthart,,,NO_FMP_REF,openai
ISRG,Intuitive Surgical Inc,2020,Gary Guthart,,,NO_FMP_REF,openai
ISRG,Intuitive Surgical Inc,2021,Gary Guthart,,,NO_FMP_REF,openai
ISRG,Intuitive Surgical Inc,2022,Gary Guthart,,,NO_FMP_REF,openai
ISRG,Intuitive Surgical Inc,2023,Gary Guthart,,,NO_FMP_REF,openai
ISRG,Intuitive Surgical Inc,2024,Gary Guthart,,,NO_FMP_REF,openai
ISRG,Intuitive Surgical Inc,2025,David Rosa,,,NO_FMP_REF,local_10k
IT,Gartner Inc,2012,Eugene Hall,,,NO_FMP_REF,openai
IT,Gartner Inc,2013,Eugene Hall,,,NO_FMP_REF,openai
IT,Gartner Inc,2014,Eugene Hall,,,NO_FMP_REF,openai
IT,Gartner Inc,2015,Eugene Hall,,,NO_FMP_REF,openai
IT,Gartner Inc,2016,Eugene Hall,,,NO_FMP_REF,openai
IT,Gartner Inc,2017,Eugene Hall,,,NO_FMP_REF,openai
IT,Gartner Inc,2018,Eugene Hall,,,NO_FMP_REF,openai
IT,Gartner Inc,2019,Eugene Hall,,,NO_FMP_REF,openai
IT,Gartner Inc,2020,Eugene Hall,,,NO_FMP_REF,openai
IT,Gartner Inc,2021,Eugene Hall,,,NO_FMP_REF,openai
IT,Gartner Inc,2022,Eugene Hall,,,NO_FMP_REF,openai
IT,Gartner Inc,2023,Eugene Hall,,,NO_FMP_REF,openai
IT,Gartner Inc,2024,Eugene Hall,,,NO_FMP_REF,local_10k
IT,Gartner Inc,2025,Eugene Hall,,,NO_FMP_REF,local_10k
ITW,Illinois Tool Works Inc,2012,David Roberts,,,NO_FMP_REF,openai
ITW,Illinois Tool Works Inc,2013,David Roberts,,,NO_FMP_REF,openai
ITW,Illinois Tool Works Inc,2014,David Roberts,,,NO_FMP_REF,openai
ITW,Illinois Tool Works Inc,2015,Scott Santi,,,NO_FMP_REF,openai
ITW,Illinois Tool Works Inc,2016,Scott Santi,,,NO_FMP_REF,openai
ITW,Illinois Tool Works Inc,2017,Scott Santi,,,NO_FMP_REF,openai
ITW,Illinois Tool Works Inc,2018,Scott Santi,,,NO_FMP_REF,openai
ITW,Illinois Tool Works Inc,2019,Scott Santi,,,NO_FMP_REF,openai
ITW,Illinois Tool Works Inc,2020,Scott Santi,,,NO_FMP_REF,openai
ITW,Illinois Tool Works Inc,2021,Scott Santi,,,NO_FMP_REF,openai
ITW,Illinois Tool Works Inc,2022,Scott Santi,,,NO_FMP_REF,openai
ITW,Illinois Tool Works Inc,2023,Scott Santi,,,NO_FMP_REF,openai
ITW,Illinois Tool Works Inc,2024,Christopher O'Herlihy,,,NO_FMP_REF,fmp_profile
ITW,Illinois Tool Works Inc,2025,Christopher O'Herlihy,,,NO_FMP_REF,fmp_profile
IVZ,Invesco Plc,2012,Martin Flanagan,,,NO_FMP_REF,openai
IVZ,Invesco Plc,2013,Martin Flanagan,,,NO_FMP_REF,openai
IVZ,Invesco Plc,2014,Martin Flanagan,,,NO_FMP_REF,openai
IVZ,Invesco Plc,2015,Martin Flanagan,,,NO_FMP_REF,openai
IVZ,Invesco Plc,2016,Martin Flanagan,,,NO_FMP_REF,openai
IVZ,Invesco Plc,2017,Martin Flanagan,,,NO_FMP_REF,openai
IVZ,Invesco Plc,2018,Martin Flanagan,,,NO_FMP_REF,openai
IVZ,Invesco Plc,2019,Martin Flanagan,,,NO_FMP_REF,openai
IVZ,Invesco Plc,2020,Martin Flanagan,,,NO_FMP_REF,openai
IVZ,Invesco Plc,2021,Martin Flanagan,,,NO_FMP_REF,openai
IVZ,Invesco Plc,2022,Martin Flanagan,,,NO_FMP_REF,openai
IVZ,Invesco Plc,2023,Martin Flanagan,,,NO_FMP_REF,openai
IVZ,Invesco Plc,2024,Andrew Schlossberg,,,NO_FMP_REF,local_10k
IVZ,Invesco Plc,2025,Andrew Schlossberg,,,NO_FMP_REF,local_10k
J,Jacobs Solutions Inc.,2012,Craig Jacobs,,,NO_FMP_REF,openai
J,Jacobs Solutions Inc.,2013,Craig Jacobs,,,NO_FMP_REF,openai
J,Jacobs Solutions Inc.,2014,Craig Jacobs,,,NO_FMP_REF,openai
J,Jacobs Solutions Inc.,2015,Steve Demetriou,,,NO_FMP_REF,openai
J,Jacobs Solutions Inc.,2016,Steve Demetriou,,,NO_FMP_REF,openai
J,Jacobs Solutions Inc.,2017,Steve Demetriou,,,NO_FMP_REF,openai
J,Jacobs Solutions Inc.,2018,Steve Demetriou,,,NO_FMP_REF,openai
J,Jacobs Solutions Inc.,2019,Steve Demetriou,,,NO_FMP_REF,openai
J,Jacobs Solutions Inc.,2020,Steve Demetriou,,,NO_FMP_REF,openai
J,Jacobs Solutions Inc.,2021,Steve Demetriou,,,NO_FMP_REF,openai
J,Jacobs Solutions Inc.,2022,Steve Demetriou,,,NO_FMP_REF,openai
J,Jacobs Solutions Inc.,2023,Steve Demetriou,,,NO_FMP_REF,openai
J,Jacobs Solutions Inc.,2024,Steve Demetriou,,,NO_FMP_REF,openai
J,Jacobs Solutions Inc.,2025,Robert Pragada,,,NO_FMP_REF,local_10k
JBHT,JB Hunt Transport Services Inc,2012,John Roberts III,,,NO_FMP_REF,openai
JBHT,JB Hunt Transport Services Inc,2013,John Roberts III,,,NO_FMP_REF,openai
JBHT,JB Hunt Transport Services Inc,2014,John Roberts III,,,NO_FMP_REF,openai
JBHT,JB Hunt Transport Services Inc,2015,John Roberts III,,,NO_FMP_REF,openai
JBHT,JB Hunt Transport Services Inc,2016,John Roberts III,,,NO_FMP_REF,openai
JBHT,JB Hunt Transport Services Inc,2017,John Roberts III,,,NO_FMP_REF,openai
JBHT,JB Hunt Transport Services Inc,2018,John Roberts,,,NO_FMP_REF,openai
JBHT,JB Hunt Transport Services Inc,2019,John Roberts,,,NO_FMP_REF,openai
JBHT,JB Hunt Transport Services Inc,2020,John Roberts,,,NO_FMP_REF,openai
JBHT,JB Hunt Transport Services Inc,2021,John Roberts,,,NO_FMP_REF,openai
JBHT,JB Hunt Transport Services Inc,2022,John Roberts,,,NO_FMP_REF,openai
JBHT,JB Hunt Transport Services Inc,2023,John Roberts,,,NO_FMP_REF,openai
JBHT,JB Hunt Transport Services Inc,2024,John Roberts,,,NO_FMP_REF,openai
JBHT,JB Hunt Transport Services Inc,2025,Shelley Simpson,,,NO_FMP_REF,local_10k
JBL,Jabil Circuit Inc,2012,Timothy Main,,,NO_FMP_REF,openai
JBL,Jabil Circuit Inc,2013,Mark Mondello,,,NO_FMP_REF,openai
JBL,Jabil Circuit Inc,2014,Mark Mondello,,,NO_FMP_REF,openai
JBL,Jabil Circuit Inc,2015,Mark Mondello,,,NO_FMP_REF,openai
JBL,Jabil Circuit Inc,2016,Mark Mondello,,,NO_FMP_REF,openai
JBL,Jabil Circuit Inc,2017,Mark Mondello,,,NO_FMP_REF,openai
JBL,Jabil Circuit Inc,2018,Mark Mondello,,,NO_FMP_REF,openai
JBL,Jabil Circuit Inc,2019,Mark Mondello,,,NO_FMP_REF,openai
JBL,Jabil Circuit Inc,2020,Mark Mondello,,,NO_FMP_REF,openai
JBL,Jabil Circuit Inc,2021,Mark Mondello,,,NO_FMP_REF,openai
JBL,Jabil Circuit Inc,2022,Mark Mondello,,,NO_FMP_REF,openai
JBL,Jabil Circuit Inc,2023,Mark Mondello,,,NO_FMP_REF,openai
JBL,Jabil Circuit Inc,2024,Michael Dastoor,,,NO_FMP_REF,local_10k
JBL,Jabil Circuit Inc,2025,Michael Dastoor,,,NO_FMP_REF,local_10k
JCI,Johnson Controls International PLC,2012,Stephen Roell,,,NO_FMP_REF,openai
JCI,Johnson Controls International PLC,2013,Alex Molinaroli,,,NO_FMP_REF,openai
JCI,Johnson Controls International PLC,2014,Alex Molinaroli,,,NO_FMP_REF,openai
JCI,Johnson Controls International PLC,2015,Alex Molinaroli,,,NO_FMP_REF,openai
JCI,Johnson Controls International PLC,2016,Alex Molinaroli,,,NO_FMP_REF,openai
JCI,Johnson Controls International PLC,2017,George Oliver,,,NO_FMP_REF,openai
JCI,Johnson Controls International PLC,2018,George Oliver,,,NO_FMP_REF,openai
JCI,Johnson Controls International PLC,2019,George Oliver,,,NO_FMP_REF,openai
JCI,Johnson Controls International PLC,2020,George Oliver,,,NO_FMP_REF,openai
JCI,Johnson Controls International PLC,2021,George Oliver,,,NO_FMP_REF,openai
JCI,Johnson Controls International PLC,2022,George Oliver,,,NO_FMP_REF,openai
JCI,Johnson Controls International PLC,2023,George Oliver,,,NO_FMP_REF,openai
JCI,Johnson Controls International PLC,2024,George Oliver,,,NO_FMP_REF,openai
JCI,Johnson Controls International PLC,2025,Joakim Weidemanis,,,NO_FMP_REF,local_10k
JKHY,Jack Henry & Associates Inc,2012,Jack Prim,,,NO_FMP_REF,openai
JKHY,Jack Henry & Associates Inc,2013,Jack Prim,,,NO_FMP_REF,openai
JKHY,Jack Henry & Associates Inc,2014,John McKeown,,,NO_FMP_REF,openai
JKHY,Jack Henry & Associates Inc,2015,David Foss,,,NO_FMP_REF,openai
JKHY,Jack Henry & Associates Inc,2016,David Foss,,,NO_FMP_REF,openai
JKHY,Jack Henry & Associates Inc,2017,David Foss,,,NO_FMP_REF,openai
JKHY,Jack Henry & Associates Inc,2018,David Foss,,,NO_FMP_REF,openai
JKHY,Jack Henry & Associates Inc,2019,David Foss,,,NO_FMP_REF,openai
JKHY,Jack Henry & Associates Inc,2020,David Foss,,,NO_FMP_REF,openai
JKHY,Jack Henry & Associates Inc,2021,David Foss,,,NO_FMP_REF,openai
JKHY,Jack Henry & Associates Inc,2022,David Foss,,,NO_FMP_REF,openai
JKHY,Jack Henry & Associates Inc,2023,David Foss,,,NO_FMP_REF,openai
JKHY,Jack Henry & Associates Inc,2024,David Foss,,,NO_FMP_REF,openai
JKHY,Jack Henry & Associates Inc,2025,David Foss,,,NO_FMP_REF,openai
JNJ,Johnson & Johnson,2012,William Weldon,,,NO_FMP_REF,openai
JNJ,Johnson & Johnson,2013,Alex Gorsky,,,NO_FMP_REF,openai
JNJ,Johnson & Johnson,2014,Alex Gorsky,,,NO_FMP_REF,openai
JNJ,Johnson & Johnson,2015,Alex Gorsky,,,NO_FMP_REF,openai
JNJ,Johnson & Johnson,2016,Alex Gorsky,,,NO_FMP_REF,openai
JNJ,Johnson & Johnson,2017,Alex Gorsky,,,NO_FMP_REF,openai
JNJ,Johnson & Johnson,2018,Alex Gorsky,,,NO_FMP_REF,openai
JNJ,Johnson & Johnson,2019,Alex Gorsky,,,NO_FMP_REF,openai
JNJ,Johnson & Johnson,2020,Alex Gorsky,,,NO_FMP_REF,openai
JNJ,Johnson & Johnson,2021,Alex Gorsky,,,NO_FMP_REF,openai
JNJ,Johnson & Johnson,2022,Joaquin Duato,,,NO_FMP_REF,openai
JNJ,Johnson & Johnson,2023,Joaquin Duato,,,NO_FMP_REF,openai
JNJ,Johnson & Johnson,2024,Joaquin Duato,,,NO_FMP_REF,openai
JNJ,Johnson & Johnson,2025,Joaquin Duato,,,NO_FMP_REF,manual_fix
JNPR,Juniper Networks Inc,2012,Kevin Johnson,,,NO_FMP_REF,openai
JNPR,Juniper Networks Inc,2013,Shawn Edwards,,,NO_FMP_REF,openai
JNPR,Juniper Networks Inc,2014,Rami Rahim,,,NO_FMP_REF,openai
JNPR,Juniper Networks Inc,2015,Rami Rahim,,,NO_FMP_REF,openai
JNPR,Juniper Networks Inc,2016,Rami Rahim,,,NO_FMP_REF,openai
JNPR,Juniper Networks Inc,2017,Rami Rahim,,,NO_FMP_REF,openai
JNPR,Juniper Networks Inc,2018,Rami Rahim,,,NO_FMP_REF,openai
JNPR,Juniper Networks Inc,2019,Rami Rahim,,,NO_FMP_REF,openai
JNPR,Juniper Networks Inc,2020,Rami Rahim,,,NO_FMP_REF,openai
JNPR,Juniper Networks Inc,2021,Rami Rahim,,,NO_FMP_REF,openai
JNPR,Juniper Networks Inc,2022,Rami Rahim,,,NO_FMP_REF,openai
JNPR,Juniper Networks Inc,2023,Rami Rahim,,,NO_FMP_REF,openai
JNPR,Juniper Networks Inc,2024,Rami Rahim,,,NO_FMP_REF,openai
JNPR,Juniper Networks Inc,2025,,,,NO_FMP_REF,needs_rerun
JPM,JPMorgan Chase & Co,2012,Jamie Dimon,,,NO_FMP_REF,openai
JPM,JPMorgan Chase & Co,2013,Jamie Dimon,,,NO_FMP_REF,openai
JPM,JPMorgan Chase & Co,2014,Jamie Dimon,,,NO_FMP_REF,openai
JPM,JPMorgan Chase & Co,2015,Jamie Dimon,,,NO_FMP_REF,openai
JPM,JPMorgan Chase & Co,2016,Jamie Dimon,,,NO_FMP_REF,openai
JPM,JPMorgan Chase & Co,2017,Jamie Dimon,,,NO_FMP_REF,openai
JPM,JPMorgan Chase & Co,2018,Jamie Dimon,,,NO_FMP_REF,openai
JPM,JPMorgan Chase & Co,2019,Jamie Dimon,,,NO_FMP_REF,openai
JPM,JPMorgan Chase & Co,2020,Jamie Dimon,,,NO_FMP_REF,openai
JPM,JPMorgan Chase & Co,2021,Jamie Dimon,,,NO_FMP_REF,openai
JPM,JPMorgan Chase & Co,2022,Jamie Dimon,,,NO_FMP_REF,openai
JPM,JPMorgan Chase & Co,2023,Jamie Dimon,,,NO_FMP_REF,openai
JPM,JPMorgan Chase & Co,2024,Jamie Dimon,,,NO_FMP_REF,openai
JPM,JPMorgan Chase & Co,2025,Jamie Dimon,,,NO_FMP_REF,manual_fix
K,Kellanova,2012,Steve Cahillane,,,NO_FMP_REF,ddgs
K,Kellanova,2013,Steve Cahillane,,,NO_FMP_REF,ddgs
K,Kellanova,2014,Steve Cahillane,,,NO_FMP_REF,ddgs
K,Kellanova,2015,Steven Cahillane,,,NO_FMP_REF,fmp_profile
K,Kellanova,2016,Steve Cahillane,,,NO_FMP_REF,ddgs
K,Kellanova,2017,Steve Cahillane,,,NO_FMP_REF,ddgs
K,Kellanova,2018,Steven Cahillane,,,NO_FMP_REF,fmp_profile
K,Kellanova,2019,Steve Cahillane,,,NO_FMP_REF,ddgs
K,Kellanova,2020,Steve Cahillane,,,NO_FMP_REF,ddgs
K,Kellanova,2021,Steve Cahillane,,,NO_FMP_REF,ddgs
K,Kellanova,2022,Steve Cahillane,,,NO_FMP_REF,ddgs
K,Kellanova,2023,Fiona Dawson,,,NO_FMP_REF,openai
K,Kellanova,2024,Steven Cahillane,,,NO_FMP_REF,fmp_profile
K,Kellanova,2025,Steven Cahillane,,,NO_FMP_REF,fmp_profile
KDP,Keurig Dr Pepper Inc,2012,Larry Young,,,NO_FMP_REF,local_10k
KDP,Keurig Dr Pepper Inc,2013,Larry Young,,,NO_FMP_REF,local_10k
KDP,Keurig Dr Pepper Inc,2014,Larry Young,,,NO_FMP_REF,local_10k
KDP,Keurig Dr Pepper Inc,2015,Larry Young,,,NO_FMP_REF,local_10k
KDP,Keurig Dr Pepper Inc,2016,Bob Gamgort,,,NO_FMP_REF,openai
KDP,Keurig Dr Pepper Inc,2017,Bob Gamgort,,,NO_FMP_REF,openai
KDP,Keurig Dr Pepper Inc,2018,Bob Gamgort,,,NO_FMP_REF,openai
KDP,Keurig Dr Pepper Inc,2019,Robert Gamgort,,,NO_FMP_REF,openai
KDP,Keurig Dr Pepper Inc,2020,Robert Gamgort,,,NO_FMP_REF,openai
KDP,Keurig Dr Pepper Inc,2021,Robert Gamgort,,,NO_FMP_REF,openai
KDP,Keurig Dr Pepper Inc,2022,Robert Gamgort,,,NO_FMP_REF,openai
KDP,Keurig Dr Pepper Inc,2023,Robert Gamgort,,,NO_FMP_REF,openai
KDP,Keurig Dr Pepper Inc,2024,Robert Gamgort,,,NO_FMP_REF,openai
KDP,Keurig Dr Pepper Inc,2025,Anthony DiSilvestro,,,NO_FMP_REF,local_10k
KEY,KeyCorp,2012,Henry Meyer III,,,NO_FMP_REF,openai
KEY,KeyCorp,2013,Beth Mooney,,,NO_FMP_REF,openai
KEY,KeyCorp,2014,Beth Mooney,,,NO_FMP_REF,openai
KEY,KeyCorp,2015,Beth Mooney,,,NO_FMP_REF,openai
KEY,KeyCorp,2016,Beth Mooney,,,NO_FMP_REF,openai
KEY,KeyCorp,2017,Beth Mooney,,,NO_FMP_REF,openai
KEY,KeyCorp,2018,Beth Mooney,,,NO_FMP_REF,openai
KEY,KeyCorp,2019,Christopher Gorman,,,NO_FMP_REF,openai
KEY,KeyCorp,2020,Christopher Gorman,,,NO_FMP_REF,openai
KEY,KeyCorp,2021,Christopher Gorman,,,NO_FMP_REF,openai
KEY,KeyCorp,2022,Christopher Gorman,,,NO_FMP_REF,openai
KEY,KeyCorp,2023,Christopher Gorman,,,NO_FMP_REF,openai
KEY,KeyCorp,2024,Christopher Marrott Gorman,,,NO_FMP_REF,fmp_profile
KEY,KeyCorp,2025,Christopher Marrott Gorman,,,NO_FMP_REF,fmp_profile
KEYS,Keysight Technologies Inc,2013,William Sullivan,,,NO_FMP_REF,openai
KEYS,Keysight Technologies Inc,2014,Ron Nersesian,,,NO_FMP_REF,openai
KEYS,Keysight Technologies Inc,2015,Ron Nersesian,,,NO_FMP_REF,openai
KEYS,Keysight Technologies Inc,2016,Ron Nersesian,,,NO_FMP_REF,openai
KEYS,Keysight Technologies Inc,2017,Ron Nersesian,,,NO_FMP_REF,openai
KEYS,Keysight Technologies Inc,2018,Ron Nersesian,,,NO_FMP_REF,openai
KEYS,Keysight Technologies Inc,2019,Ron Nersesian,,,NO_FMP_REF,openai
KEYS,Keysight Technologies Inc,2020,Ron Nersesian,,,NO_FMP_REF,openai
KEYS,Keysight Technologies Inc,2021,Ron Nersesian,,,NO_FMP_REF,openai
KEYS,Keysight Technologies Inc,2022,Satish Dhanasekaran,,,NO_FMP_REF,openai
KEYS,Keysight Technologies Inc,2023,Satish Dhanasekaran,,,NO_FMP_REF,openai
KEYS,Keysight Technologies Inc,2024,Satish Dhanasekaran,,,NO_FMP_REF,local_10k
KEYS,Keysight Technologies Inc,2025,Satish Dhanasekaran,,,NO_FMP_REF,local_10k
KHC,Kraft Heinz Co,2014,Bernardo Hees,,,NO_FMP_REF,openai
KHC,Kraft Heinz Co,2015,Bernardo Hees,,,NO_FMP_REF,openai
KHC,Kraft Heinz Co,2016,Bernardo Hees,,,NO_FMP_REF,openai
KHC,Kraft Heinz Co,2017,Bernardo Hees,,,NO_FMP_REF,openai
KHC,Kraft Heinz Co,2018,Bernardo Hees,,,NO_FMP_REF,openai
KHC,Kraft Heinz Co,2019,Bernardo Hees,,,NO_FMP_REF,openai
KHC,Kraft Heinz Co,2020,Miguel Patricio,,,NO_FMP_REF,openai
KHC,Kraft Heinz Co,2021,Miguel Patricio,,,NO_FMP_REF,openai
KHC,Kraft Heinz Co,2022,Miguel Patricio,,,NO_FMP_REF,openai
KHC,Kraft Heinz Co,2023,Miguel Patricio,,,NO_FMP_REF,openai
KHC,Kraft Heinz Co,2024,Steven Cahillane,,,NO_FMP_REF,fmp_profile
KHC,Kraft Heinz Co,2025,Steve Cahillane,,,NO_FMP_REF,local_10k
KIM,Kimco Realty Corporation,2012,David Henry,,,NO_FMP_REF,openai
KIM,Kimco Realty Corporation,2013,David Henry,,,NO_FMP_REF,openai
KIM,Kimco Realty Corporation,2014,David Henry,,,NO_FMP_REF,openai
KIM,Kimco Realty Corporation,2015,David Henry,,,NO_FMP_REF,openai
KIM,Kimco Realty Corporation,2016,David Henry,,,NO_FMP_REF,openai
